1,0.4166666666666667
2,0.3333333333333333
3,0.11363636363636363
4,0.625
5,0.5
6,0.3125
7,0.3157894736842105
8,0.3125
9,0.29411764705882354
10,0.29411764705882354
11,0.625
12,0.13333333333333333
13,0.20833333333333334
14,0.5
15,0.35714285714285715
16,0.12244897959183673
17,0.3333333333333333
18,0.625
19,0.22727272727272727
20,0.47058823529411764
21,0.625
22,0.7142857142857143
23,0.13513513513513514
24,0.5555555555555556
25,0.23076923076923078
26,0.3125
27,0.25
28,0.29411764705882354
29,0.625
30,0.38461538461538464
31,0.5
32,0.7142857142857143
33,0.13513513513513514
34,0.45454545454545453
35,0.8333333333333334
36,0.13513513513513514
37,0.5555555555555556
38,0.15384615384615385
39,0.29411764705882354
40,0.28
41,0.3333333333333333
42,0.35714285714285715
43,0.8333333333333334
44,0.29411764705882354
45,0.3125
46,0.5
47,0.7142857142857143
48,0.8333333333333334
49,0.5714285714285714
50,0.14705882352941177
51,0.9
52,0.15625
53,0.625
54,0.8333333333333334
55,0.5
56,0.5555555555555556
57,0.15625
58,0.7142857142857143
59,0.16666666666666666
60,0.5555555555555556
61,0.18518518518518517
62,0.7142857142857143
63,0.4166666666666667
64,0.25
65,0.35294117647058826
66,0.11363636363636363
67,0.625
68,0.7142857142857143
69,0.3125
70,0.29411764705882354
71,0.42857142857142855
72,0.25
73,0.75
74,0.7727272727272727
75,0.10204081632653061
76,0.8333333333333334
77,0.5555555555555556
78,0.3157894736842105
79,0.5714285714285714
80,0.5555555555555556
81,0.25
82,0.5555555555555556
83,0.2631578947368421
84,0.35714285714285715
85,0.3125
86,0.29411764705882354
87,0.4444444444444444
88,0.2857142857142857
89,0.375
90,0.5714285714285714
91,0.8333333333333334
92,0.7142857142857143
93,0.25806451612903225
94,0.7142857142857143
95,0.25806451612903225
96,0.29411764705882354
97,0.10204081632653061
98,0.7142857142857143
99,0.8333333333333334
100,0.6666666666666666
101,0.3125
102,0.6666666666666666
103,0.7894736842105263
104,0.625
105,0.625
106,0.7142857142857143
107,0.5
108,0.2608695652173913
109,0.38461538461538464
110,0.2857142857142857
111,0.8333333333333334
112,0.3125
113,0.7142857142857143
114,0.22857142857142856
115,0.7142857142857143
116,0.29411764705882354
117,0.45454545454545453
118,0.5555555555555556
119,0.4444444444444444
120,0.29411764705882354
121,0.2857142857142857
122,0.2631578947368421
123,0.625
124,0.17647058823529413
125,0.3333333333333333
126,0.3125
127,0.7142857142857143
128,0.35714285714285715
129,0.23076923076923078
130,0.36363636363636365
131,0.5
132,0.29411764705882354
133,0.23529411764705882
134,0.8333333333333334
135,0.625
136,0.23809523809523808
137,0.11363636363636363
138,0.24
139,0.13513513513513514
140,0.3333333333333333
141,0.18518518518518517
142,0.3
143,0.25
144,0.5555555555555556
145,0.85
146,0.11363636363636363
147,0.8333333333333334
148,0.7142857142857143
149,0.3125
150,0.19230769230769232
151,0.13953488372093023
152,0.5555555555555556
153,0.8333333333333334
154,0.45454545454545453
155,0.29411764705882354
156,0.38461538461538464
157,0.5555555555555556
158,0.8636363636363636
159,0.8333333333333334
160,0.3333333333333333
161,0.22727272727272727
162,0.8333333333333334
163,0.5555555555555556
164,0.25
165,0.7142857142857143
166,0.4782608695652174
167,0.5
168,0.5555555555555556
169,0.12195121951219512
170,0.38461538461538464
171,0.3333333333333333
172,0.3333333333333333
173,0.29411764705882354
174,0.3333333333333333
175,0.7142857142857143
176,0.8333333333333334
177,0.19230769230769232
178,0.2631578947368421
179,0.22727272727272727
180,0.13333333333333333
181,0.6666666666666666
182,0.7142857142857143
183,0.13636363636363635
184,0.6666666666666666
185,0.75
186,0.10204081632653061
187,0.29411764705882354
188,0.625
189,0.3125
190,0.15384615384615385
191,0.3125
192,0.8333333333333334
193,0.625
194,0.5555555555555556
195,0.7142857142857143
196,0.3125
197,0.12244897959183673
198,0.5
199,0.3125
200,0.625
201,0.5333333333333333
202,0.6666666666666666
203,0.36363636363636365
204,0.11363636363636363
205,0.12244897959183673
206,0.29411764705882354
207,0.8333333333333334
208,0.6666666666666666
209,0.6666666666666666
210,0.7142857142857143
211,0.38461538461538464
212,0.5555555555555556
213,0.21951219512195122
214,0.3076923076923077
215,0.8333333333333334
216,0.1282051282051282
217,0.7142857142857143
218,0.625
219,0.18518518518518517
220,0.7142857142857143
221,0.22727272727272727
222,0.13333333333333333
223,0.8333333333333334
224,0.625
225,0.5
226,0.5555555555555556
227,0.22727272727272727
228,0.29411764705882354
229,0.35294117647058826
230,0.45
231,0.29411764705882354
232,0.7142857142857143
233,0.18518518518518517
234,0.1282051282051282
235,0.46153846153846156
236,0.625
237,0.2777777777777778
238,0.625
239,0.13513513513513514
240,0.5555555555555556
241,0.7142857142857143
242,0.7142857142857143
243,0.5714285714285714
244,0.8333333333333334
245,0.29411764705882354
246,0.4166666666666667
247,0.625
248,0.7142857142857143
249,0.5
250,0.21739130434782608
251,0.4
252,0.2631578947368421
253,0.7142857142857143
254,0.42857142857142855
255,0.3333333333333333
256,0.21739130434782608
257,0.4166666666666667
258,0.22727272727272727
259,0.48
260,0.7142857142857143
261,0.625
262,0.625
263,0.2631578947368421
264,0.8333333333333334
265,0.25
266,0.29411764705882354
267,0.21739130434782608
268,0.5555555555555556
269,0.13513513513513514
270,0.5555555555555556
271,0.375
272,0.4444444444444444
273,0.2727272727272727
274,0.29411764705882354
275,0.22727272727272727
276,0.8333333333333334
277,0.5555555555555556
278,0.14634146341463414
279,0.23529411764705882
280,0.5555555555555556
281,0.25
282,0.375
283,0.7142857142857143
284,0.29411764705882354
285,0.38461538461538464
286,0.3125
287,0.5
288,0.12195121951219512
289,0.625
290,0.5
291,0.29411764705882354
292,0.5555555555555556
293,0.8333333333333334
294,0.18518518518518517
295,0.8333333333333334
296,0.38461538461538464
297,0.5555555555555556
298,0.3611111111111111
299,0.2777777777777778
300,0.1111111111111111
301,0.13636363636363635
302,0.5
303,0.7142857142857143
304,0.12244897959183673
305,0.22727272727272727
306,0.18518518518518517
307,0.1875
308,0.3333333333333333
309,0.625
310,0.5555555555555556
311,0.2608695652173913
312,0.13513513513513514
313,0.35714285714285715
314,0.8
315,0.3
316,0.3333333333333333
317,0.2727272727272727
318,0.625
319,0.375
320,0.35714285714285715
321,0.7142857142857143
322,0.76
323,0.25
324,0.625
325,0.1935483870967742
326,0.5555555555555556
327,0.25
328,0.5
329,0.75
330,0.625
331,0.25
332,0.625
333,0.25
334,0.5714285714285714
335,0.5714285714285714
336,0.5
337,0.5714285714285714
338,0.29411764705882354
339,0.18518518518518517
340,0.5454545454545454
341,0.8333333333333334
342,0.5555555555555556
343,0.23809523809523808
344,0.3333333333333333
345,0.5555555555555556
346,0.8333333333333334
347,0.45714285714285713
348,0.8333333333333334
349,0.6666666666666666
350,0.7142857142857143
